vertex1, vertex2, weight
1299, 5046, 2
3995, 4210, 2
280, 6271, 2
3111, 6413, 2
3801, 5516, 2
1077, 4042, 2
678, 2959, 2
4113, 4860, 2
4420, 5306, 2
4903, 4935, 2
2016, 2576, 2
1045, 3594, 2
2557, 4465, 2
1892, 2087, 2
2931, 4603, 2
876, 3133, 2
4050, 6283, 2
762, 2548, 2
208, 5716, 2
3499, 5356, 2
1077, 4589, 2
1118, 3066, 2
3731, 4198, 2
2959, 4438, 2
3837, 5716, 2
4552, 5413, 2
4929, 5732, 2
1082, 5350, 2
1486, 1602, 2
778, 2126, 2
2811, 3004, 2
243, 1800, 2
1061, 1062, 2
5046, 6286, 2
3724, 3889, 2
3935, 5707, 2
4088, 5634, 2
974, 4935, 2
3320, 4908, 2
2540, 5799, 2
2664, 4414, 2
991, 5325, 2
874, 1892, 2
906, 2328, 2
4453, 6155, 2
1827, 4772, 2
1734, 4800, 2
274, 1425, 2
3449, 3681, 2
1887, 5799, 2
2659, 6148, 2
792, 3741, 2
3134, 4884, 2
3136, 3705, 2
2502, 5306, 2
2273, 3188, 2
3829, 3906, 2
2683, 5893, 2
1093, 3356, 2
1620, 2326, 2
1383, 3143, 2
491, 3371, 2
2316, 2726, 2
208, 2650, 2
1319, 2746, 2
2658, 5118, 2
2639, 4650, 2
1449, 1912, 2
1543, 3959, 2
1184, 5110, 2
3480, 5306, 2
2411, 2650, 2
440, 2971, 2
2653, 3495, 2
3235, 3469, 2
4972, 5707, 2
2228, 2693, 2
274, 3233, 2
1759, 3495, 2
3520, 5716, 2
1602, 5317, 2
1231, 1597, 2
3264, 5845, 2
273, 3889, 2
2907, 3889, 2
4031, 5684, 2
2040, 5312, 2
1486, 5046, 2
5378, 5776, 2
548, 6312, 2
4842, 5698, 2
4881, 6076, 2
5013, 6012, 2
479, 2554, 2
273, 5303, 2
1959, 5583, 2
522, 3215, 2
4571, 5073, 2
2449, 4204, 2
3950, 5752, 2
2824, 5770, 2
1052, 5770, 2
133, 1852, 2
2148, 4307, 2
947, 5304, 2
4922, 6060, 2
5234, 6132, 2
1678, 2506, 2
5540, 5914, 2
2297, 2465, 2
1503, 4832, 2
3950, 4415, 2
735, 2746, 2
5002, 5752, 2
4557, 4683, 2
749, 1347, 2
440, 751, 2
1438, 3592, 2
2602, 6304, 2
2650, 5880, 2
381, 1948, 2
2411, 2557, 2
2650, 3935, 2
5254, 5396, 2
967, 2839, 2
1277, 2971, 2
1558, 6370, 2
3405, 5978, 2
132, 5849, 2
2603, 5785, 2
1535, 2614, 2
325, 712, 2
859, 1733, 2
3995, 5547, 2
1469, 3388, 2
2871, 5317, 2
3950, 6249, 2
1135, 4663, 2
917, 3808, 2
337, 6300, 2
3188, 5557, 2
5308, 5626, 2
3994, 5378, 2
1297, 5117, 2
1929, 5467, 2
2096, 5385, 2
1155, 2650, 2
1068, 4240, 2
442, 5817, 2
2548, 3470, 2
2406, 4441, 2
646, 1361, 2
5485, 6303, 2
1908, 3035, 2
1824, 3066, 2
3507, 3974, 2
1063, 4919, 2
744, 2548, 2
2728, 5696, 2
1265, 4337, 2
2148, 3118, 2
1115, 3950, 2
2399, 5940, 2
2558, 4080, 2
920, 5579, 2
874, 4383, 2
2423, 2800, 2
1535, 2029, 2
2369, 2557, 2
3656, 5012, 2
133, 1794, 2
4134, 4705, 2
1918, 5666, 2
1289, 2581, 2
2403, 2650, 2
5121, 6050, 2
519, 4601, 2
1227, 2503, 2
1720, 5367, 2
5127, 6326, 2
1657, 3754, 2
168, 4931, 2
1444, 1971, 2
2237, 6108, 2
1288, 5208, 2
2650, 3505, 2
1063, 3066, 2
2423, 4061, 2
4125, 4366, 2
1410, 3805, 2
3802, 4015, 2
533, 3520, 2
867, 5931, 2
4393, 6166, 2
4522, 6019, 2
514, 4591, 2
3540, 5117, 2
154, 2885, 2
478, 4087, 2
1732, 4759, 2
2449, 6402, 2
521, 2248, 2
406, 2650, 2
1014, 2592, 2
1432, 5506, 2
187, 4741, 2
2506, 6306, 2
994, 4526, 2
3994, 5860, 2
3544, 5008, 2
1265, 5065, 2
2684, 6326, 2
2545, 2661, 2
131, 2557, 2
2985, 3015, 2
548, 1415, 2
2971, 5268, 2
1289, 2877, 2
479, 1605, 2
2104, 5786, 2
2344, 4289, 2
148, 875, 2
5443, 5736, 2
274, 2438, 2
3959, 4860, 2
1319, 3329, 2
403, 5386, 2
500, 3635, 2
5208, 6155, 2
284, 831, 2
1350, 5706, 2
595, 2971, 2
1419, 3805, 2
855, 2397, 2
5466, 6300, 2
3594, 6450, 2
627, 5280, 2
3950, 4956, 2
1809, 4214, 2
2449, 5470, 2
2455, 5118, 2
957, 4366, 2
274, 5026, 2
2555, 6148, 2
3383, 4064, 2
3824, 6128, 2
3136, 3740, 2
1619, 3246, 2
652, 4550, 2
1937, 5543, 2
3994, 4069, 2
591, 2548, 2
994, 4707, 2
522, 1084, 2
608, 4155, 2
2354, 4599, 2
3655, 3950, 2
1178, 6313, 2
1347, 3314, 2
3736, 5159, 2
3812, 4978, 2
5127, 5354, 2
584, 3959, 2
4603, 5013, 2
1892, 2502, 2
1204, 3425, 2
4087, 5568, 2
533, 5696, 2
2959, 5082, 2
1097, 2557, 2
3097, 3918, 2
1991, 5887, 2
16, 1803, 2
3959, 6300, 2
2126, 3506, 2
3805, 3894, 2
1402, 5002, 2
5782, 6333, 2
1739, 6418, 2
4261, 4400, 2
505, 5555, 2
4563, 4997, 2
2664, 4435, 2
1135, 1736, 2
5159, 5978, 2
2449, 5557, 2
1419, 4601, 2
1967, 2959, 2
1582, 4446, 2
501, 4318, 2
387, 1257, 2
4089, 4090, 2
251, 2728, 2
2628, 6434, 2
710, 1518, 2
709, 1356, 2
2449, 3678, 2
403, 1677, 2
472, 2650, 2
984, 6166, 2
500, 4361, 2
1692, 3852, 2
5979, 6241, 2
859, 5491, 2
4880, 6166, 2
2605, 2824, 2
1040, 4477, 2
895, 2799, 2
5575, 5796, 2
1727, 4088, 2
2557, 4062, 2
1730, 1735, 2
1766, 2557, 2
505, 1402, 2
1116, 1369, 2
668, 6306, 2
2430, 6291, 2
2605, 3765, 2
1449, 5773, 2
419, 4454, 2
4003, 5722, 2
1484, 3790, 2
1029, 4563, 2
3345, 4754, 2
1084, 5002, 2
2602, 4806, 2
3, 4105, 2
1289, 1676, 2
372, 859, 2
859, 2839, 2
4282, 4800, 2
522, 5088, 2
4860, 5615, 2
99, 2664, 2
2449, 3382, 2
158, 967, 2
3545, 4663, 2
1288, 4919, 2
4147, 6072, 2
486, 1594, 2
2218, 6306, 2
3329, 3949, 2
1077, 5399, 2
1225, 2376, 2
859, 3124, 2
154, 6303, 2
2121, 2807, 2
206, 3777, 2
3132, 4839, 2
837, 1196, 2
91, 2959, 2
2658, 4318, 2
524, 3889, 2
340, 806, 2
5978, 5999, 2
1908, 4473, 2
3428, 6066, 2
5332, 6432, 2
2971, 3559, 2
2664, 3955, 2
1365, 1599, 2
3054, 4293, 2
824, 6435, 2
1116, 5516, 2
1622, 2824, 2
2582, 3588, 2
5640, 5782, 2
2052, 5470, 2
4598, 5736, 2
500, 5524, 2
2503, 5999, 2
875, 5557, 2
3135, 6225, 2
2764, 3363, 2
1441, 2658, 2
1561, 3994, 2
2603, 5836, 2
2229, 5846, 2
2305, 5426, 2
2103, 2426, 2
545, 4473, 2
1657, 4964, 2
3208, 3429, 2
2315, 5306, 2
553, 2622, 2
1063, 2664, 2
172, 2728, 2
5294, 5860, 2
2476, 5285, 2
1165, 5233, 2
853, 2534, 2
1573, 3994, 2
2544, 3302, 2
4935, 6155, 2
1289, 5484, 2
1365, 3545, 2
2625, 4366, 2
3245, 5796, 2
650, 2658, 2
4463, 6148, 2
4088, 4212, 2
1622, 6228, 2
4155, 5812, 2
5846, 6160, 2
4704, 4920, 2
1116, 5834, 2
2847, 5795, 2
3035, 6190, 2
4920, 5306, 2
133, 3758, 2
4453, 5073, 2
133, 5123, 2
1880, 2664, 2
3135, 5313, 2
2664, 2874, 2
1430, 3731, 2
2422, 5931, 2
403, 3305, 2
780, 2534, 2
2016, 3097, 2
3359, 5546, 2
1218, 5306, 2
3949, 5558, 2
1437, 4641, 2
406, 3751, 2
3294, 4133, 2
920, 4211, 2
1289, 5587, 2
1745, 4212, 2
621, 3495, 2
3035, 4976, 2
183, 5306, 2
4455, 4726, 2
1289, 5657, 2
3084, 5978, 2
1374, 3918, 2
3805, 3916, 2
3547, 3734, 2
154, 1397, 2
3307, 6271, 2
2297, 4723, 2
168, 6000, 2
1987, 2971, 2
2088, 5970, 2
1068, 2319, 2
1319, 4981, 2
1111, 3805, 2
1319, 5217, 2
955, 4626, 2
4289, 6398, 2
4591, 4759, 2
2452, 2723, 2
2148, 3409, 2
3701, 4501, 2
148, 3245, 2
293, 2436, 2
5502, 6306, 2
4318, 6376, 2
3652, 3907, 2
3373, 5470, 2
1062, 6291, 2
1206, 6235, 2
2548, 3944, 2
670, 3080, 2
4462, 5306, 2
2959, 4938, 2
1189, 5762, 2
3637, 5800, 2
2557, 4070, 2
500, 2083, 2
3712, 5076, 2
433, 6199, 2
2688, 6306, 2
5746, 5817, 2
3765, 5294, 2
649, 2049, 2
1602, 3765, 2
5540, 6190, 2
284, 5485, 2
757, 2693, 2
1692, 1997, 2
3530, 4935, 2
419, 1012, 2
812, 5776, 2
406, 4289, 2
1783, 2937, 2
381, 2438, 2
274, 1365, 2
323, 1678, 2
1054, 2959, 2
3767, 4419, 2
1177, 4074, 2
2186, 6148, 2
1125, 2937, 2
533, 759, 2
2871, 4436, 2
2399, 3995, 2
859, 3697, 2
2451, 5046, 2
1582, 4388, 2
638, 5978, 2
2399, 4682, 2
2170, 5930, 2
1602, 4660, 2
2811, 4747, 2
3135, 4747, 2
595, 2811, 2
824, 3971, 2
716, 5485, 2
516, 1313, 2
4888, 5480, 2
1353, 4477, 2
947, 3495, 2
1231, 4804, 2
859, 2524, 2
2316, 4898, 2
1232, 5182, 2
4835, 5525, 2
4898, 5146, 2
1319, 4707, 2
2199, 2558, 2
3208, 3576, 2
1879, 5372, 2
3994, 5131, 2
3279, 5127, 2
739, 5732, 2
2622, 3765, 2
859, 4629, 2
5467, 5584, 2
5046, 6056, 2
650, 2666, 2
5792, 6148, 2
859, 4009, 2
619, 6235, 2
2481, 6306, 2
2577, 5643, 2
4727, 4863, 2
3716, 6311, 2
678, 5505, 2
1721, 2796, 2
274, 1383, 2
3263, 5402, 2
175, 6084, 2
1402, 5874, 2
2036, 4898, 2
995, 2557, 2
4366, 5503, 2
1149, 5524, 2
4418, 4898, 2
2863, 5555, 2
2664, 2981, 2
801, 1710, 2
1077, 5309, 2
1847, 4521, 2
5466, 6141, 2
2451, 6066, 2
191, 2124, 2
191, 481, 2
5306, 6101, 2
710, 2302, 2
3054, 5846, 2
1127, 6124, 2
3712, 3783, 2
2497, 6166, 2
5830, 6066, 2
1910, 5868, 2
1597, 5973, 2
1264, 4618, 2
422, 4441, 2
1161, 1503, 2
1015, 2959, 2
3717, 4754, 2
4000, 6313, 2
1809, 3824, 2
2016, 4257, 2
5294, 5535, 2
1787, 5388, 2
3837, 5046, 2
284, 2540, 2
326, 2504, 2
274, 2301, 2
269, 4778, 2
3890, 4289, 2
2664, 3905, 2
1286, 2496, 2
2603, 4125, 2
2664, 3088, 2
1196, 5722, 2
4088, 5118, 2
551, 2240, 2
453, 6066, 2
232, 4242, 2
5082, 6256, 2
2931, 5024, 2
3869, 4292, 2
3132, 4088, 2
2728, 6146, 2
981, 4704, 2
602, 5763, 2
522, 6383, 2
2041, 5706, 2
2900, 6330, 2
2280, 5610, 2
1407, 2196, 2
3994, 5477, 2
3470, 3805, 2
1557, 2558, 2
3770, 5942, 2
1647, 2508, 2
4573, 6343, 2
3456, 5525, 2
4415, 5482, 2
1347, 6106, 2
5012, 5845, 2
3245, 5978, 2
2760, 4240, 2
1602, 1732, 2
208, 4733, 2
2397, 3379, 2
3213, 5308, 2
2650, 4229, 2
3323, 5475, 2
1027, 4340, 2
859, 2637, 2
5071, 5360, 2
1891, 4239, 2
1289, 2831, 2
3279, 4703, 2
479, 1585, 2
555, 4959, 2
1823, 4592, 2
3341, 5360, 2
5597, 5776, 2
4289, 5778, 2
3262, 4898, 2
1582, 4312, 2
5752, 6283, 2
2881, 5736, 2
1632, 5800, 2
3515, 6300, 2
1887, 4045, 2
1587, 3146, 2
1297, 3326, 2
483, 1347, 2
4761, 6148, 2
3216, 3331, 2
647, 5232, 2
3994, 4946, 2
672, 4861, 2
3495, 6051, 2
2449, 6273, 2
3410, 5552, 2
2031, 2471, 2
2811, 2842, 2
489, 859, 2
2666, 4553, 2
595, 1191, 2
2658, 3233, 2
3544, 5640, 2
1350, 3208, 2
3916, 4744, 2
348, 3001, 2
3960, 6196, 2
361, 1234, 2
2728, 5021, 2
2958, 6336, 2
875, 5294, 2
5110, 5121, 2
2667, 3441, 2
1988, 5978, 2
5471, 5716, 2
274, 1399, 2
4658, 5358, 2
1599, 3994, 2
1347, 1496, 2
1384, 3731, 2
4467, 4601, 2
1709, 3495, 2
1849, 6207, 2
189, 4289, 2
2152, 3208, 2
3082, 6145, 2
1602, 3659, 2
1543, 3587, 2
1834, 3334, 2
1582, 2958, 2
1415, 2545, 2
1853, 2390, 2
2557, 2884, 2
859, 2205, 2
930, 3403, 2
2664, 3569, 2
486, 722, 2
1273, 5118, 2
1871, 6397, 2
1289, 4125, 2
1855, 2030, 2
2885, 5736, 2
1425, 2430, 2
2956, 3918, 2
2650, 5840, 2
1535, 3023, 2
1127, 6116, 2
1011, 5552, 2
920, 3805, 2
61, 6306, 2
943, 1347, 2
874, 3950, 2
2422, 2801, 2
406, 4898, 2
4274, 5388, 2
501, 5775, 2
606, 2957, 2
4202, 6341, 2
131, 5736, 2
1197, 3950, 2
1369, 3233, 2
4170, 4289, 2
3495, 4338, 2
5516, 6178, 2
837, 6031, 2
137, 5127, 2
895, 1892, 2
1477, 2831, 2
4112, 5732, 2
1161, 2502, 2
1309, 5792, 2
5321, 5342, 2
4087, 4393, 2
5155, 6066, 2
1946, 5887, 2
403, 5664, 2
1224, 4453, 2
2650, 6072, 2
3190, 3743, 2
2582, 3357, 2
2557, 4210, 2
1638, 3334, 2
1004, 5022, 2
3986, 4282, 2
5553, 5795, 2
2476, 6166, 2
638, 6313, 2
738, 4438, 2
545, 3764, 2
2664, 2927, 2
859, 1881, 2
5013, 5657, 2
3250, 4357, 2
569, 5103, 2
650, 3407, 2
1918, 3980, 2
478, 1891, 2
2399, 2894, 2
5017, 5874, 2
2800, 3760, 2
1967, 5817, 2
498, 6216, 2
367, 3949, 2
5978, 6139, 2
1225, 6306, 2
2213, 2503, 2
5062, 5525, 2
3540, 3720, 2
1623, 5360, 2
3347, 4198, 2
2065, 5613, 2
2959, 6144, 2
2619, 4898, 2
1043, 4242, 2
1765, 3749, 2
1879, 5333, 2
278, 5002, 2
1165, 6351, 2
5294, 6303, 2
133, 2096, 2
111, 4855, 2
3015, 5777, 2
2323, 3530, 2
3080, 3918, 2
602, 3950, 2
859, 5407, 2
1347, 4252, 2
3523, 5360, 2
327, 328, 2
2908, 3805, 2
155, 3155, 2
28, 3750, 2
5881, 5899, 2
635, 3031, 2
1298, 3904, 2
1493, 3418, 2
1127, 1293, 2
2321, 2664, 2
286, 2603, 2
522, 6450, 2
3467, 5265, 2
381, 6218, 2
5306, 5919, 2
5516, 5925, 2
491, 638, 2
328, 3208, 2
2229, 5306, 2
522, 1660, 2
2452, 4621, 2
154, 4352, 2
1347, 4981, 2
2170, 5959, 2
5356, 5527, 2
411, 6228, 2
540, 5046, 2
2206, 4282, 2
854, 2910, 2
3294, 5121, 2
2557, 3691, 2
2941, 3724, 2
824, 2003, 2
1812, 3601, 2
1165, 5999, 2
269, 5306, 2
1763, 3504, 2
4011, 5770, 2
1967, 2203, 2
3363, 4372, 2
633, 2832, 2
1189, 5616, 2
5307, 5907, 2
4155, 5208, 2
472, 4726, 2
2237, 6031, 2
1582, 4210, 2
4805, 6186, 2
1234, 4132, 2
1065, 2237, 2
2494, 4805, 2
1367, 4240, 2
5250, 5696, 2
644, 5502, 2
495, 4366, 2
1688, 2016, 2
1103, 1289, 2
2977, 5680, 2
156, 2760, 2
2113, 2518, 2
1805, 3949, 2
1503, 5388, 2
891, 3239, 2
3347, 4931, 2
79, 1887, 2
1316, 6196, 2
3477, 4270, 2
3836, 5904, 2
2924, 3231, 2
128, 5121, 2
323, 1657, 2
2534, 3515, 2
424, 5021, 2
4400, 5297, 2
188, 1161, 2
4800, 4997, 2
1620, 5540, 2
2652, 6031, 2
186, 2397, 2
2639, 5121, 2
4414, 5999, 2
5517, 5527, 2
2490, 4903, 2
2650, 5334, 2
1805, 3765, 2
1974, 4661, 2
6066, 6452, 2
2799, 5976, 2
1929, 5716, 2
3419, 3712, 2
595, 3359, 2
2603, 6283, 2
449, 945, 2
277, 5059, 2
3903, 6423, 2
2971, 4559, 2
859, 2263, 2
650, 5438, 2
1932, 4707, 2
2898, 5046, 2
1622, 3054, 2
2658, 4758, 2
3059, 4118, 2
562, 6131, 2
5516, 6056, 2
1289, 2738, 2
592, 4731, 2
1204, 5156, 2
449, 1670, 2
2664, 4337, 2
1365, 5297, 2
1829, 3902, 2
1488, 3472, 2
1719, 4366, 2
2455, 2558, 2
5661, 6066, 2
274, 1017, 2
274, 1116, 2
2960, 6132, 2
3581, 4876, 2
172, 323, 2
521, 4590, 2
3107, 6148, 2
731, 1989, 2
3805, 4465, 2
1587, 5297, 2
1370, 6300, 2
2603, 4507, 2
3956, 4140, 2
875, 1402, 2
1959, 4776, 2
4590, 5385, 2
1484, 6037, 2
4663, 5685, 2
257, 3805, 2
2448, 4491, 2
5699, 5874, 2
5046, 6216, 2
6313, 6372, 2
2650, 4282, 2
4187, 6313, 2
585, 4169, 2
195, 3347, 2
1937, 2557, 2
3550, 3943, 2
3055, 4006, 2
5528, 6430, 2
1365, 2819, 2
16, 172, 2
4976, 5834, 2
2027, 3604, 2
476, 3949, 2
578, 2664, 2
1047, 4366, 2
2650, 3591, 2
595, 895, 2
967, 3055, 2
189, 508, 2
1919, 5388, 2
1365, 1412, 2
5629, 5725, 2
424, 824, 2
4925, 5736, 2
4124, 6376, 2
1551, 4118, 2
1225, 2044, 2
5214, 6066, 2
625, 6313, 2
1693, 4944, 2
3120, 3986, 2
4727, 5716, 2
4814, 6273, 2
3716, 4545, 2
4316, 5093, 2
2026, 3980, 2
3388, 6148, 2
3035, 5076, 2
2419, 6084, 2
339, 5712, 2
3626, 6432, 2
183, 5874, 2
991, 5620, 2
481, 1599, 2
206, 2971, 2
522, 5065, 2
1196, 3950, 2
2031, 3712, 2
875, 3619, 2
595, 3254, 2
3889, 4400, 2
1992, 5388, 2
2895, 3391, 2
4366, 5470, 2
491, 5599, 2
3994, 5165, 2
2090, 4333, 2
1996, 3031, 2
1805, 5192, 2
2141, 5971, 2
2958, 4313, 2
1029, 3406, 2
186, 3353, 2
508, 5829, 2
4411, 6160, 2
2493, 2976, 2
1389, 5614, 2
133, 6189, 2
4366, 6189, 2
4169, 5540, 2
2102, 4922, 2
4383, 5774, 2
2657, 3410, 2
2749, 6434, 2
2422, 4454, 2
5110, 5643, 2
918, 2691, 2
3827, 5458, 2
957, 1127, 2
257, 5685, 2
4453, 5553, 2
3864, 5795, 2
3388, 6140, 2
3132, 4454, 2
3691, 6345, 2
1881, 4398, 2
4899, 6306, 2
1289, 3360, 2
1750, 2399, 2
2409, 5767, 2
219, 649, 2
4454, 5973, 2
5013, 5699, 2
1370, 5919, 2
2051, 3805, 2
1498, 1991, 2
2720, 6275, 2
15, 1551, 2
3023, 6372, 2
5613, 5999, 2
3974, 6219, 2
4607, 6227, 2
859, 3308, 2
3046, 4834, 2
2121, 5830, 2
406, 5121, 2
1161, 5159, 2
652, 2959, 2
6282, 6283, 2
824, 4420, 2
3986, 5705, 2
801, 6121, 2
767, 3387, 2
2853, 5119, 2
955, 1444, 2
859, 4600, 2
2910, 4959, 2
1302, 1602, 2
471, 1908, 2
3273, 5516, 2
2469, 4966, 2
1569, 3363, 2
604, 3546, 2
804, 2971, 2
337, 2069, 2
807, 6163, 2
1498, 4925, 2
5716, 6315, 2
2044, 5467, 2
3456, 4861, 2
2014, 2126, 2
453, 1358, 2
2639, 3495, 2
1908, 1937, 2
1097, 2960, 2
2878, 3888, 2
519, 2650, 2
2162, 4839, 2
1402, 3495, 2
5616, 6316, 2
133, 1128, 2
3217, 6418, 2
1273, 1582, 2
2931, 3254, 2
1992, 2800, 2
1422, 2832, 2
1420, 2028, 2
4146, 5978, 2
1399, 5013, 2
4155, 5791, 2
512, 2536, 2
3249, 5716, 2
2471, 6066, 2
2430, 5768, 2
181, 3176, 2
2983, 3193, 2
3549, 6160, 2
801, 2088, 2
2248, 4590, 2
4610, 6216, 2
5306, 5533, 2
5613, 5973, 2
1602, 4781, 2
500, 4966, 2
5046, 5899, 2
3345, 3984, 2
2664, 3429, 2
2356, 4752, 2
4898, 6259, 2
1011, 1863, 2
5127, 6056, 2
127, 1439, 2
2614, 3626, 2
2295, 4295, 2
1602, 2671, 2
910, 6341, 2
4280, 4380, 2
159, 5942, 2
895, 3994, 2
4720, 5525, 2
2672, 3805, 2
2795, 6038, 2
156, 6306, 2
108, 4607, 2
3606, 5731, 2
1397, 2842, 2
4301, 4743, 2
1423, 6148, 2
280, 6143, 2
5446, 5696, 2
2971, 4647, 2
2043, 6304, 2
2041, 3750, 2
2040, 2238, 2
713, 3062, 2
2623, 5306, 2
1141, 4444, 2
2079, 3066, 2
3021, 3098, 2
1087, 5516, 2
3290, 6084, 2
4455, 5706, 2
3274, 3994, 2
2603, 5446, 2
217, 4080, 2
2664, 5438, 2
859, 2639, 2
2403, 4395, 2
1425, 2399, 2
1594, 6225, 2
883, 5818, 2
543, 3734, 2
5303, 5685, 2
1582, 5504, 2
1127, 2236, 2
2502, 3662, 2
2218, 5307, 2
2728, 2931, 2
1194, 2664, 2
3986, 5309, 2
1535, 6353, 2
3483, 6147, 2
4453, 5033, 2
2218, 2503, 2
3294, 5467, 2
1274, 2959, 2
1689, 3239, 2
827, 4714, 2
4454, 5861, 2
1043, 4885, 2
102, 5002, 2
5193, 5966, 2
4289, 4972, 2
716, 4454, 2
2354, 5796, 2
1892, 2637, 2
5146, 6345, 2
3852, 4875, 2
1736, 4004, 2
1736, 5303, 2
1309, 3329, 2
2449, 4207, 2
2220, 3054, 2
709, 3515, 2
3345, 4839, 2
5358, 5907, 2
2028, 3354, 2
1116, 5446, 2
5164, 5736, 2
325, 4767, 2
4481, 5372, 2
2603, 3663, 2
906, 1347, 2
154, 3565, 2
2302, 6439, 2
1297, 2083, 2
3054, 4935, 2
3035, 4118, 2
2658, 3122, 2
2618, 3216, 2
3894, 4650, 2
4465, 5868, 2
2399, 5125, 2
337, 1389, 2
1260, 5144, 2
2497, 4365, 2
2454, 4078, 2
875, 1836, 2
508, 5791, 2
2526, 5923, 2
2754, 4318, 2
2998, 5165, 2
154, 1616, 2
4726, 6327, 2
2977, 5401, 2
2340, 3950, 2
1289, 5556, 2
2708, 6141, 2
314, 2942, 2
3229, 5858, 2
2069, 4957, 2
1718, 3124, 2
6148, 6402, 2
875, 4427, 2
154, 6206, 2
424, 4583, 2
3713, 5241, 2
1188, 3961, 2
1360, 3174, 2
3055, 3597, 2
4116, 6115, 2
2731, 3148, 2
2278, 3946, 2
227, 4875, 2
4573, 5644, 2
2142, 4650, 2
602, 2133, 2
4603, 5250, 2
2123, 5410, 2
1365, 2937, 2
1118, 2627, 2
3620, 6108, 2
3, 3757, 2
491, 3081, 2
633, 4289, 2
4228, 6229, 2
1959, 5021, 2
3724, 5110, 2
1014, 1602, 2
284, 5497, 2
1250, 4387, 2
2998, 4132, 2
4263, 4366, 2
891, 3015, 2
3231, 4805, 2
1616, 4754, 2
1795, 2016, 2
4334, 5089, 2
4132, 4754, 2
258, 5786, 2
4726, 6146, 2
2340, 3601, 2
631, 1250, 2
561, 1622, 2
2022, 4440, 2
1551, 3246, 2
946, 1234, 2
2084, 4521, 2
1370, 2726, 2
1462, 2449, 2
3716, 5497, 2
1486, 4035, 2
273, 3949, 2
1162, 2218, 2
2852, 2919, 2
3035, 6291, 2
2096, 3950, 2
1076, 2959, 2
5085, 6160, 2
1696, 4282, 2
1627, 5838, 2
3396, 6066, 2
3187, 5722, 2
1710, 2220, 2
1527, 3410, 2
2529, 6012, 2
3889, 4252, 2
340, 1707, 2
536, 920, 2
4194, 5868, 2
1689, 5543, 2
1365, 4781, 2
4155, 6144, 2
2031, 2941, 2
875, 1554, 2
500, 3969, 2
545, 666, 2
4569, 4632, 2
533, 4921, 2
107, 6031, 2
323, 2107, 2
1165, 3618, 2
994, 5308, 2
1161, 3363, 2
1011, 1582, 2
666, 1847, 2
1165, 1991, 2
1480, 5309, 2
1646, 6196, 2
191, 4896, 2
2557, 5105, 2
533, 5661, 2
514, 2971, 2
1881, 3697, 2
340, 3168, 2
3994, 5868, 2
859, 2224, 2
1794, 2979, 2
2134, 5525, 2
1923, 5467, 2
3269, 6376, 2
1587, 4237, 2
10, 4284, 2
2056, 5306, 2
2142, 2728, 2
3805, 5611, 2
1281, 5332, 2
2016, 2658, 2
522, 4427, 2
1166, 4839, 2
2041, 4398, 2
2045, 2650, 2
875, 1000, 2
500, 6048, 2
2221, 4415, 2
2397, 5979, 2
3082, 4595, 2
2123, 6415, 2
4671, 5600, 2
3219, 5651, 2
2052, 6051, 2
2959, 3013, 2
1582, 2203, 2
2769, 4892, 2
4090, 5082, 2
1910, 3805, 2
1602, 6449, 2
5088, 6227, 2
1892, 6362, 2
2666, 4430, 2
6103, 6220, 2
1293, 3373, 2
2585, 4972, 2
3187, 3469, 2
1165, 6229, 2
1666, 3359, 2
824, 4239, 2
1097, 6206, 2
3279, 5655, 2
3388, 5101, 2
3046, 3193, 2
791, 2713, 2
3720, 3950, 2
387, 651, 2
1063, 1863, 2
1188, 5119, 2
3360, 3624, 2
2107, 2742, 2
1544, 2658, 2
748, 838, 2
545, 5840, 2
3439, 5664, 2
2731, 6140, 2
1967, 4415, 2
859, 5374, 2
5204, 5746, 2
2309, 2890, 2
3217, 4743, 2
2069, 3235, 2
154, 1082, 2
512, 3888, 2
1177, 1547, 2
3868, 5776, 2
1165, 6206, 2
2449, 4208, 2
1082, 2882, 2
1365, 4389, 2
2438, 3989, 2
1557, 5830, 2
545, 3850, 2
1366, 5768, 2
519, 522, 2
381, 2397, 2
1004, 4898, 2
4438, 5019, 2
596, 1280, 2
2557, 4024, 2
2650, 4070, 2
2503, 6370, 2
70, 3398, 2
3625, 6056, 2
545, 2119, 2
19, 6148, 2
2297, 5375, 2
4904, 5306, 2
2640, 5869, 2
2328, 5516, 2
3546, 4438, 2
508, 4212, 2
1265, 4754, 2
5506, 5716, 2
5484, 6126, 2
1319, 2997, 2
3099, 3102, 2
1040, 4861, 2
2212, 2809, 2
739, 5354, 2
3363, 5498, 2
1594, 2522, 2
2544, 4420, 2
339, 2958, 2
491, 2235, 2
65, 6362, 2
1628, 1892, 2
5121, 5250, 2
229, 1958, 2
1063, 6206, 2
5388, 5960, 2
1100, 2397, 2
2239, 6243, 2
1287, 5732, 2
2236, 3470, 2
2593, 5874, 2
1595, 6351, 2
2376, 5467, 2
188, 2557, 2
16, 5411, 2
2482, 2962, 2
4228, 6303, 2
1600, 2199, 2
920, 4453, 2
962, 3969, 2
1164, 4155, 2
133, 6227, 2
3302, 5776, 2
1513, 3405, 2
3712, 4427, 2
867, 3319, 2
2650, 3515, 2
2959, 6105, 2
716, 2397, 2
16, 6166, 2
1602, 3884, 2
3931, 4438, 2
3691, 5388, 2
1545, 2921, 2
